,index,Player,G,GS,MP,PTS,AST,TRB,ORB,DRB,STL,BLK,TOV,PF,FGA,FG,3PA,3P,FTA,FT,FG%,3P%,FT%,eFG%,Rk,Age,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
336,336,Kevin Porter Jr.,75.0,4.0,39.5,21.0,6.9,7.5,1.0,6.4,2.3,0.30000000000000004,3.5999999999999996,3.2,17.2,7.8,4.8,1.6,4.8,3.8000000000000003,0.4585,0.3265,0.758,0.504,180.0,24.0,15.9,0.541,0.27366666666666667,0.2753333333333334,3.1666666666666665,17.366666666666667,10.466666666666667,26.133333333333336,2.733333333333333,0.7999999999999999,15.733333333333334,25.366666666666664,-0.06666666666666665,1.5333333333333332,1.4666666666666668,0.082,-1.3,0.9333333333333332,-0.3333333333333333,0.3333333333333333
337,337,Kevon Looney,76.0,6.0,15.0,4.5,1.6,6.1,2.4,3.6,0.6,0.5,0.5,2.0,3.7,1.9,0.1,0.0,1.3,0.7,0.514,0.4,0.566,0.518,247.0,28.0,17.0,0.535,0.018,0.356,16.9,26.9,21.8,14.3,2.0,3.1,10.8,13.3,2.2,2.1,4.3,0.182,-1.0,1.3,0.3,0.7
338,338,Keyonte George,67.0,35.0,31.5,16.8,5.6,3.8,0.4,3.4,0.7,0.1,2.7,1.7,13.7,5.4,7.6,2.6,4.3,3.5,0.391,0.343,0.818,0.485,75.0,21.0,12.9,0.539,0.552,0.31,1.3,11.5,6.5,26.9,1.0,0.4,14.9,24.3,0.9,0.1,1.1,0.024,-0.2,-2.5,-2.7,-0.3
339,339,Khris Middleton,37.0,21.0,45.3,23.299999999999997,7.800000000000001,7.4,0.8,6.6,2.0,0.4,3.0,3.9,18.2,8.4,7.1,2.4,4.7,4.1,0.4625,0.34199999999999997,0.858,0.5295,296.0,33.0,16.466666666666665,0.5803333333333334,0.39199999999999996,0.25633333333333336,1.8333333333333333,15.333333333333334,8.7,26.400000000000002,2.1,0.9,12.833333333333334,22.0,0.7999999999999999,0.5333333333333333,1.3666666666666665,0.10766666666666667,0.06666666666666665,0.26666666666666666,0.3000000000000001,0.39999999999999997
340,340,Killian Hayes,6.0,5.0,27.0,9.0,5.2,3.0,0.8,2.2,0.7,0.7,1.5,2.2,7.2,3.0,3.5,1.3,2.0,1.7,0.419,0.381,0.833,0.512,467.0,23.0,12.7,0.559,0.488,0.279,3.3,9.6,6.3,28.6,1.2,2.5,15.7,15.5,0.2,0.1,0.3,0.095,-0.5,-0.1,-0.6,0.1
341,341,Klay Thompson,72.0,72.0,27.3,14.0,2.0,3.4,0.6,2.8,0.7,0.4,1.2,1.1,12.2,5.0,7.7,3.0,1.0,0.9,0.412,0.391,0.905,0.535,94.0,34.0,12.9,0.552,0.631,0.084,2.5,11.0,6.8,10.7,1.2,1.3,8.8,21.8,0.7,1.1,1.8,0.045,0.7,-1.6,-1.0,0.5
342,342,Kobe Brown,40.0,0.0,6.8,1.9,0.6,1.6,0.5,1.2,0.2,0.1,0.3,0.6,1.8,0.8,0.7,0.2,0.2,0.1,0.458,0.231,0.714,0.5,434.0,25.0,10.8,0.513,0.361,0.097,8.0,18.9,13.5,11.9,1.3,1.5,13.8,14.0,0.1,0.4,0.5,0.085,-2.5,0.4,-2.1,0.0
343,343,Kobe Bufkin,10.0,0.0,12.4,5.3,1.7,2.1,0.5,1.6,0.3,0.2,0.8,0.9,4.7,1.8,1.9,0.4,1.8,1.3,0.383,0.211,0.722,0.426,482.0,21.0,10.5,0.483,0.404,0.383,4.3,14.5,9.3,18.2,1.1,1.5,12.7,20.8,0.0,0.1,0.0,0.018,-3.4,-0.5,-4.0,-0.1
344,344,Kris Dunn,74.0,58.0,24.1,6.4,2.8,3.4,0.7,2.7,1.7,0.4,1.0,2.7,5.9,2.6,3.0,1.0,0.3,0.2,0.439,0.335,0.682,0.525,131.0,30.0,11.3,0.531,0.513,0.05,3.4,12.4,8.0,15.6,3.5,1.5,14.2,12.7,0.8,3.2,4.0,0.108,-2.8,3.4,0.6,1.2
345,345,Kris Murray,69.0,6.0,15.1,4.2,1.0,2.6,1.1,1.5,0.5,0.2,0.6,1.0,4.0,1.7,1.7,0.4,0.8,0.4,0.419,0.225,0.456,0.468,267.0,24.0,9.1,0.472,0.43,0.204,7.7,11.3,9.5,9.0,1.6,1.5,12.4,13.9,-0.2,0.9,0.7,0.033,-3.1,0.1,-3.0,-0.3
346,346,Kristaps Porziņģis,42.0,42.0,28.8,19.5,2.1,6.8,1.6,5.1,0.7,1.5,1.3,2.8,13.7,6.6,6.0,2.5,4.7,3.8,0.483,0.412,0.809,0.572,234.0,29.0,22.3,0.618,0.436,0.347,6.1,19.3,12.8,11.4,1.3,4.8,7.4,25.9,3.3,2.0,5.3,0.212,3.5,1.2,4.7,2.1
347,347,Kyle Anderson,61.0,4.0,33.4,12.0,4.9,6.9,1.8,5.1,1.2999999999999998,1.1,1.2999999999999998,2.7,10.100000000000001,4.7,2.0999999999999996,0.7,2.3,1.7,0.47150000000000003,0.349,0.728,0.5105,270.0,31.0,15.066666666666668,0.539,0.22433333333333336,0.21966666666666668,5.733333333333333,16.8,11.200000000000001,20.666666666666668,1.9333333333333333,3.1,10.033333333333333,15.9,0.8666666666666667,1.0,1.8666666666666665,0.13533333333333333,-0.6333333333333333,2.1666666666666665,1.4666666666666666,0.6
348,348,Kyle Filipowski,72.0,27.0,21.1,9.6,1.9,6.1,1.6,4.6,0.7,0.3,1.4,2.4,7.2,3.6,3.1,1.1,2.0,1.3,0.502,0.35,0.65,0.576,175.0,21.0,14.9,0.594,0.425,0.276,8.0,23.1,15.6,13.9,1.5,1.4,14.9,18.7,1.5,1.0,2.5,0.078,-0.6,-0.3,-1.0,0.4
349,349,Kyle Kuzma,65.0,62.0,59.5,29.7,4.7,11.399999999999999,1.6,9.7,1.1,0.6000000000000001,4.5,3.6,26.1,11.4,9.6,2.9,6.300000000000001,3.9000000000000004,0.4375,0.30700000000000005,0.6325000000000001,0.4945,100.0,29.0,10.566666666666666,0.5156666666666667,0.36999999999999994,0.23933333333333331,3.0,17.133333333333336,10.200000000000001,12.233333333333334,0.9,0.9,13.533333333333333,24.166666666666668,-1.5333333333333332,0.8666666666666667,-0.6333333333333333,-0.026,-2.9333333333333336,-2.033333333333333,-4.933333333333334,-0.9333333333333332
350,350,Kyle Lowry,35.0,12.0,18.8,3.9,2.7,1.9,0.3,1.6,0.9,0.3,0.6,1.8,3.3,1.2,2.5,0.8,0.9,0.8,0.35,0.33,0.818,0.474,335.0,38.0,9.8,0.525,0.752,0.282,1.8,10.0,5.8,19.2,2.5,1.6,13.8,10.1,0.6,0.4,1.0,0.07,-2.8,1.5,-1.3,0.1
351,351,Kylor Kelley,11.0,2.0,28.1,6.3,1.3,8.6,2.3,6.300000000000001,0.3,0.6,1.1,3.3,4.6,2.6,0.0,0.0,2.1,1.2,0.6065,0.0,0.5835,0.6065,479.0,27.0,11.9,0.6253333333333334,0.0,0.45366666666666666,10.266666666666667,23.5,16.8,5.333333333333333,0.4000000000000001,2.1,13.666666666666666,10.266666666666667,0.13333333333333333,0.03333333333333333,0.19999999999999998,0.09799999999999999,-3.633333333333333,-1.8666666666666665,-5.5,-0.06666666666666667
352,352,Kyrie Irving,50.0,50.0,36.1,24.7,4.6,4.8,1.2,3.6,1.3,0.5,2.2,2.0,18.9,8.9,7.2,2.9,4.3,3.9,0.473,0.401,0.916,0.549,127.0,32.0,19.9,0.594,0.38,0.226,3.7,10.6,7.2,20.5,1.8,1.1,9.7,27.4,3.4,1.3,4.6,0.124,3.9,-0.5,3.4,2.5
353,353,Kyshawn George,68.0,38.0,26.5,8.7,2.5,4.2,0.7,3.5,1.0,0.7,1.4,3.0,8.0,3.0,5.2,1.7,1.4,1.0,0.372,0.322,0.753,0.476,128.0,21.0,8.8,0.503,0.648,0.17,2.8,13.7,8.2,13.3,1.8,2.5,14.2,15.9,-0.9,1.1,0.1,0.003,-3.8,-0.3,-4.1,-0.9
354,354,LaMelo Ball,47.0,47.0,32.0,25.2,7.4,4.9,1.0,3.9,1.1,0.3,3.6,3.3,21.3,8.6,11.2,3.8,4.9,4.1,0.405,0.339,0.843,0.494,178.0,23.0,19.1,0.536,0.526,0.228,3.3,13.4,8.2,43.8,1.8,0.8,13.1,35.9,0.9,1.1,2.0,0.065,4.1,-0.9,3.2,2.0
355,355,Lamar Stevens,17.0,1.0,9.1,4.4,0.5,2.2,0.2,2.0,0.3,0.2,0.6,0.9,3.7,1.7,1.6,0.5,0.6,0.5,0.46,0.296,0.727,0.524,469.0,27.0,11.5,0.545,0.429,0.175,2.8,23.0,13.0,6.9,1.5,1.8,12.8,20.2,0.0,0.2,0.2,0.052,-3.6,-0.6,-4.2,-0.1
356,356,Landry Shamet,50.0,0.0,15.2,5.7,0.5,1.2,0.2,1.0,0.5,0.0,0.4,1.0,4.6,2.1,3.1,1.2,0.4,0.2,0.461,0.397,0.667,0.596,317.0,27.0,9.7,0.601,0.678,0.078,1.7,7.5,4.6,4.7,1.5,0.2,8.5,14.8,0.5,0.5,1.0,0.065,-1.9,-0.6,-2.4,-0.1
357,357,Larry Nance Jr.,24.0,3.0,19.3,8.5,1.6,4.3,1.0,3.3,0.8,0.5,0.7,1.5,6.5,3.3,3.2,1.4,0.5,0.4,0.516,0.447,0.692,0.626,385.0,32.0,16.0,0.632,0.49,0.084,5.3,19.4,12.2,11.3,2.0,2.6,9.1,15.7,0.8,0.5,1.3,0.131,1.1,0.7,1.8,0.4
358,358,Lauri Markkanen,47.0,47.0,31.4,19.0,1.5,5.9,1.5,4.4,0.7,0.4,1.4,1.7,14.9,6.3,8.5,2.9,3.9,3.4,0.423,0.346,0.876,0.521,182.0,27.0,15.6,0.571,0.57,0.264,5.3,14.9,10.1,7.5,1.1,1.1,7.8,24.0,1.8,0.3,2.2,0.07,1.8,-2.1,-0.3,0.7
359,359,LeBron James,70.0,70.0,34.9,24.4,8.2,7.8,1.0,6.8,1.0,0.6,3.7,1.4,18.1,9.3,5.7,2.1,4.7,3.7,0.513,0.376,0.782,0.571,32.0,40.0,22.7,0.604,0.312,0.261,3.4,21.2,12.6,40.3,1.4,1.5,15.5,30.1,4.9,2.8,7.7,0.152,4.9,0.7,5.6,4.7
360,360,Leonard Miller,13.0,0.0,2.5,1.5,0.0,0.8,0.2,0.6,0.2,0.1,0.2,0.2,1.2,0.5,0.4,0.0,0.6,0.6,0.4,0.0,1.0,0.4,537.0,21.0,19.9,0.54,0.333,0.533,10.6,27.3,19.1,0.0,3.1,2.9,9.7,27.8,0.0,0.1,0.1,0.145,-3.4,-0.3,-3.7,0.0
361,361,Lester Quiñones,13.0,0.0,22.7,10.899999999999999,2.9,2.7,0.9,1.9000000000000001,0.3,0.2,2.1,2.0,9.8,4.0,5.3999999999999995,1.4,1.6,1.4000000000000001,0.443,0.1585,0.9165,0.4895,461.0,24.0,9.133333333333333,0.5193333333333333,0.5083333333333333,0.15433333333333335,7.3999999999999995,8.466666666666667,7.966666666666666,16.599999999999998,0.5666666666666668,0.7333333333333334,19.400000000000002,25.400000000000002,-0.06666666666666667,0.0,-0.06666666666666667,-0.07966666666666666,-3.3333333333333335,-4.066666666666666,-7.3999999999999995,-0.13333333333333333
362,362,Liam Robbins,13.0,0.0,4.4,0.7,0.2,0.9,0.5,0.4,0.2,0.2,0.5,0.7,0.6,0.2,0.2,0.0,0.8,0.4,0.25,0.0,0.5,0.25,520.0,25.0,2.6,0.363,0.25,1.25,13.9,9.2,11.4,4.2,1.7,3.3,32.6,14.2,-0.1,0.1,-0.1,-0.066,-9.2,-1.3,-10.5,-0.1
363,363,Lindy Waters III,52.0,9.0,26.0,8.9,1.8,3.5,0.7,2.8,1.0,0.4,0.6000000000000001,1.9,8.5,3.1,6.6,2.4000000000000004,0.3,0.2,0.3675,0.363,0.727,0.512,312.0,27.0,9.4,0.512,0.7776666666666667,0.03266666666666667,2.966666666666667,11.733333333333334,7.266666666666667,9.566666666666668,1.7666666666666666,1.2,7.066666666666666,15.166666666666666,0.06666666666666667,0.6,0.6666666666666666,0.06833333333333333,-2.3333333333333335,-0.03333333333333329,-2.3666666666666667,-0.13333333333333333
364,364,Lonnie Walker IV,20.0,7.0,23.9,12.4,2.5,3.2,0.3,2.9,0.5,0.3,1.3,1.4,10.6,4.5,6.4,2.3,1.5,1.2,0.42,0.354,0.8,0.526,381.0,26.0,13.1,0.548,0.599,0.142,1.4,14.1,7.5,16.5,1.0,1.0,10.0,22.8,0.2,0.1,0.3,0.033,0.0,-2.4,-2.4,0.0
365,365,Lonzo Ball,35.0,14.0,22.2,7.6,3.3,3.4,0.7,2.7,1.3,0.5,1.2,1.6,6.9,2.5,5.6,1.9,0.8,0.6,0.366,0.344,0.815,0.504,313.0,27.0,12.2,0.524,0.802,0.111,3.4,12.3,8.0,18.9,2.8,1.9,13.9,15.9,0.3,0.9,1.2,0.075,-1.5,1.7,0.2,0.4
366,366,Luguentz Dort,71.0,71.0,29.2,10.1,1.6,4.1,1.3,2.9,1.1,0.5,0.7,2.9,8.4,3.6,5.8,2.4,0.6,0.5,0.435,0.412,0.717,0.578,81.0,25.0,11.3,0.586,0.696,0.078,4.7,10.3,7.6,6.9,1.8,1.9,7.7,13.6,2.4,3.2,5.6,0.129,-0.6,0.8,0.2,1.2
367,367,Luka Dončić,50.0,50.0,70.80000000000001,56.3,15.3,16.4,1.6,14.8,3.6,0.8,7.1,5.0,41.2,18.6,19.2,7.0,15.5,12.1,0.451,0.3665,0.779,0.537,132.0,25.0,24.066666666666666,0.587,0.4683333333333333,0.381,2.5666666666666664,22.599999999999998,12.799999999999999,36.13333333333333,2.466666666666667,1.0666666666666667,12.966666666666667,33.833333333333336,2.3333333333333335,1.6333333333333335,3.9333333333333336,0.15966666666666665,5.5,1.2333333333333334,6.7,2.6
368,368,Luka Garza,39.0,0.0,5.6,3.5,0.3,1.4,0.8,0.6,0.2,0.1,0.3,0.7,2.7,1.3,0.9,0.3,0.9,0.6,0.495,0.278,0.686,0.543,453.0,26.0,18.8,0.573,0.343,0.333,16.0,11.5,13.7,8.2,1.4,1.3,9.1,26.2,0.4,0.3,0.7,0.144,-0.4,-1.9,-2.3,0.0
369,369,Luke Kennard,65.0,11.0,22.6,8.9,3.3,2.8,0.6,2.2,0.8,0.1,1.1,0.9,6.6,3.2,4.0,1.7,0.9,0.8,0.478,0.433,0.895,0.609,183.0,28.0,13.6,0.631,0.606,0.132,2.7,10.4,6.6,18.5,1.6,0.3,13.6,14.5,2.6,1.3,3.9,0.127,0.9,0.2,1.1,1.2
370,370,Luke Kornet,73.0,16.0,18.6,6.0,1.6,5.3,2.6,2.7,0.5,1.0,0.4,1.6,3.8,2.6,0.0,0.0,1.3,0.9,0.668,0.0,0.691,0.668,204.0,29.0,19.6,0.683,0.011,0.346,15.2,15.8,15.5,11.9,1.3,4.8,8.8,11.4,4.8,2.2,7.0,0.246,1.6,1.7,3.3,1.8
371,371,Luke Travers,12.0,0.0,7.3,1.0,0.7,1.7,0.7,1.0,0.1,0.1,0.7,0.5,1.7,0.4,0.8,0.0,0.2,0.2,0.25,0.0,1.0,0.25,500.0,23.0,1.9,0.287,0.45,0.1,10.1,14.4,12.3,10.5,0.5,1.0,27.7,13.9,-0.2,0.1,-0.1,-0.082,-7.8,-1.9,-9.7,-0.2
372,372,Mac McClung,2.0,0.0,5.0,0.0,1.5,0.5,0.0,0.5,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558.0,26.0,-0.3,0.0,0.5,0.0,0.0,12.1,5.7,37.8,0.0,0.0,0.0,8.7,0.0,0.0,0.0,-0.047,-10.2,-0.8,-11.0,0.0
373,373,Malachi Flynn,4.0,0.0,11.0,4.0,1.8,1.8,0.8,1.0,0.8,0.0,1.0,1.0,3.3,1.3,1.0,0.3,1.5,1.3,0.385,0.25,0.833,0.423,527.0,26.0,12.4,0.512,0.308,0.462,7.1,9.9,8.5,23.3,3.4,0.0,20.4,19.0,0.0,0.0,0.0,0.043,-4.4,1.5,-2.8,0.0
374,374,Malaki Branham,47.0,0.0,9.1,5.0,0.8,1.1,0.1,0.9,0.2,0.0,0.7,0.6,4.0,1.9,1.8,0.7,0.7,0.6,0.458,0.405,0.818,0.547,394.0,21.0,12.0,0.575,0.442,0.174,1.8,11.1,6.4,13.4,1.2,0.4,14.3,23.8,-0.1,0.2,0.1,0.007,-1.2,-1.9,-3.2,-0.1
375,375,Malcolm Brogdon,24.0,13.0,23.5,12.7,4.1,3.8,0.9,2.9,0.5,0.2,1.6,1.3,10.0,4.3,2.3,0.7,3.8,3.4,0.433,0.286,0.88,0.467,359.0,32.0,15.8,0.544,0.233,0.383,3.9,13.0,8.4,27.4,1.1,0.8,11.9,23.7,0.6,0.1,0.7,0.061,-0.1,-1.5,-1.5,0.1
376,376,Malevy Leons,6.0,0.0,3.5,0.3,0.2,0.5,0.2,0.3,0.0,0.0,0.2,0.7,0.3,0.0,0.2,0.0,0.7,0.3,0.0,0.0,0.5,0.0,547.0,25.0,-2.3,0.266,0.5,2.0,5.2,10.0,7.7,5.1,0.0,0.0,21.0,9.6,0.0,0.0,0.0,-0.052,-10.4,-1.9,-12.4,-0.1
377,377,Malik Beasley,82.0,18.0,27.8,16.3,1.7,2.6,0.6,2.0,0.9,0.1,1.0,1.5,13.1,5.6,9.3,3.9,1.7,1.2,0.43,0.416,0.679,0.579,45.0,28.0,14.4,0.59,0.715,0.131,2.3,8.0,5.2,8.9,1.5,0.2,6.8,22.5,2.9,1.8,4.7,0.1,2.0,-1.2,0.8,1.6
378,378,Malik Monk,65.0,45.0,31.6,17.2,5.6,3.8,0.5,3.3,0.9,0.6,2.4,2.4,14.4,6.3,6.6,2.1,2.7,2.4,0.439,0.325,0.865,0.513,83.0,26.0,15.0,0.549,0.456,0.19,1.6,11.7,6.7,25.7,1.5,1.8,13.5,24.6,1.3,1.4,2.8,0.065,0.3,-1.1,-0.8,0.6
379,379,MarJon Beauchamp,35.0,0.0,13.2,8.5,1.2,3.7,1.3,2.5,0.30000000000000004,0.0,1.0,1.4,5.8999999999999995,2.8,2.6,1.2,2.5,1.7,0.4696666666666667,0.39999999999999997,0.75,0.557,468.0,24.0,18.225,0.57625,0.44425000000000003,0.37449999999999994,10.4,24.35,17.575,11.975000000000001,1.325,0.35,13.575,27.175,-0.025,0.07500000000000001,0.05,0.114,0.475,-1.2750000000000001,-0.7749999999999999,-0.05
380,380,Marcus Bagley,10.0,4.0,25.3,6.7,1.0,7.0,2.3,4.7,0.9,1.2,0.7,1.6,6.9,2.7,3.2,0.5,1.0,0.8,0.391,0.156,0.8,0.428,440.0,23.0,11.8,0.456,0.464,0.145,9.9,21.9,15.7,5.5,1.8,4.7,8.7,13.8,0.0,0.2,0.2,0.045,-3.4,-0.9,-4.3,-0.1
381,381,Marcus Garrett,4.0,0.0,19.8,7.0,3.3,1.5,0.3,1.3,0.8,0.5,1.5,2.5,6.8,2.8,2.0,0.8,1.0,0.8,0.407,0.375,0.75,0.463,504.0,26.0,8.7,0.487,0.296,0.148,1.3,6.9,4.0,25.1,1.9,2.5,17.3,18.7,-0.1,0.1,0.0,-0.002,-5.4,-2.2,-7.6,-0.1
382,382,Marcus Sasser,57.0,1.0,14.2,6.6,2.3,1.2,0.3,0.9,0.6,0.1,0.9,1.3,5.2,2.4,2.7,1.0,0.9,0.8,0.463,0.382,0.843,0.561,303.0,24.0,14.0,0.589,0.514,0.172,2.5,6.9,4.7,22.9,2.2,0.5,14.5,19.4,1.0,0.8,1.8,0.108,-0.4,-0.2,-0.6,0.3
383,383,Marcus Smart,34.0,7.0,39.8,18.0,6.2,4.199999999999999,1.0,3.2,2.3,0.5,3.1,3.1,15.1,6.0,8.1,2.8,4.199999999999999,3.2,0.399,0.357,0.7595000000000001,0.494,331.0,30.0,12.566666666666668,0.532,0.5416666666666666,0.28,2.6666666666666665,8.4,5.566666666666666,21.599999999999998,2.7000000000000006,1.2,15.533333333333333,20.7,0.06666666666666667,0.43333333333333335,0.4666666666666666,0.050333333333333334,-1.5999999999999999,0.033333333333333326,-1.5333333333333332,0.06666666666666667
384,384,Mark Williams,44.0,41.0,26.6,15.3,2.5,10.2,3.0,7.2,0.7,1.2,1.6,2.4,10.2,6.1,0.1,0.0,3.7,3.0,0.604,0.0,0.804,0.604,241.0,23.0,23.9,0.647,0.009,0.365,11.8,29.3,20.3,16.5,1.3,4.5,12.0,21.4,3.1,1.6,4.7,0.195,2.5,0.9,3.5,1.6
385,385,Markelle Fultz,21.0,0.0,8.8,2.9,1.3,1.0,0.3,0.7,0.5,0.1,0.7,0.6,3.2,1.3,0.4,0.2,0.0,0.0,0.418,0.5,1.0,0.448,460.0,26.0,8.9,0.452,0.119,0.015,3.6,8.5,6.1,20.0,2.7,1.1,18.2,19.3,-0.3,0.2,-0.1,-0.026,-4.5,-0.2,-4.7,-0.1
386,386,Markieff Morris,15.0,2.0,21.4,7.2,2.7,3.0,0.4,2.6,0.2,0.4,0.7,2.1,9.1,2.7,4.8,1.2,0.8,0.6,0.28,0.22899999999999998,0.833,0.3395,466.0,35.0,4.633333333333334,0.36400000000000005,0.528,0.07033333333333333,1.6333333333333335,14.833333333333334,8.4,16.5,0.7333333333333334,1.7666666666666668,6.766666666666667,21.566666666666666,-0.16666666666666666,0.06666666666666667,-0.13333333333333333,-0.08433333333333333,-6.333333333333333,-2.533333333333333,-8.833333333333334,-0.13333333333333333
387,387,Marvin Bagley III,31.0,2.0,17.0,8.5,0.7,5.199999999999999,2.3,2.9,0.6000000000000001,0.6,0.7,1.1,6.6,3.4,1.3,0.2,2.2,1.5,0.5105,0.1555,0.6595,0.5245,437.0,25.0,18.0,0.5556666666666666,0.19233333333333333,0.33233333333333337,14.566666666666668,18.166666666666668,16.366666666666667,6.3,1.5,2.733333333333333,7.766666666666667,20.333333333333332,0.26666666666666666,0.13333333333333333,0.39999999999999997,0.11233333333333334,0.3,-1.5333333333333332,-1.2333333333333334,0.03333333333333333
388,388,Mason Jones,10.0,0.0,4.5,2.3,1.1,0.9,0.2,0.7,0.0,0.1,0.1,0.3,1.8,0.9,0.8,0.1,0.5,0.4,0.5,0.125,0.8,0.528,525.0,26.0,20.6,0.569,0.444,0.278,5.0,17.5,11.2,35.6,0.0,2.2,4.7,20.3,0.2,0.0,0.2,0.198,3.5,-0.6,2.9,0.1
389,389,Mason Plumlee,74.0,21.0,17.6,4.5,1.8,6.1,1.6,4.6,0.4,0.6,0.8,2.1,2.7,1.7,0.1,0.0,1.7,1.1,0.619,0.0,0.648,0.619,214.0,34.0,14.8,0.645,0.02,0.634,10.2,28.4,19.5,13.6,1.3,3.4,18.6,10.8,2.4,1.3,3.7,0.136,-1.5,1.0,-0.6,0.5
390,390,Matas Buzelis,80.0,31.0,18.9,8.6,1.0,3.5,0.7,2.8,0.4,0.9,0.9,1.6,6.9,3.2,3.3,1.2,1.4,1.1,0.454,0.361,0.815,0.541,177.0,20.0,12.5,0.571,0.479,0.195,3.9,15.2,9.6,7.2,0.9,4.3,10.9,18.7,0.5,1.4,1.9,0.06,-2.0,-0.5,-2.5,-0.2
391,391,Matisse Thybulle,15.0,5.0,20.8,7.5,1.9,3.5,0.9,2.5,2.2,0.6,0.9,0.9,5.9,2.8,3.2,1.4,1.0,0.5,0.477,0.438,0.467,0.597,429.0,27.0,17.0,0.592,0.545,0.17,4.7,13.6,9.0,12.7,5.1,2.6,12.1,14.4,0.4,0.6,0.9,0.146,0.0,5.1,5.0,0.6
392,392,Matt Ryan,19.0,0.0,3.6,1.5,0.2,0.4,0.0,0.4,0.1,0.0,0.2,0.1,1.6,0.5,1.0,0.3,0.1,0.1,0.323,0.316,1.0,0.419,512.0,27.0,6.1,0.439,0.613,0.065,0.0,13.4,6.8,5.9,1.5,0.0,8.6,22.3,-0.1,0.1,-0.1,-0.057,-5.1,-2.3,-7.5,-0.1
393,393,Max Christie,78.0,36.0,55.5,19.7,3.9,6.9,0.9,5.9,1.7000000000000002,0.8,2.3,2.9000000000000004,15.7,6.699999999999999,8.2,3.0,3.9,3.4000000000000004,0.4275,0.366,0.8565,0.5255000000000001,72.0,21.0,10.4,0.5703333333333332,0.5326666666666666,0.25833333333333336,2.0,11.299999999999999,6.766666666666667,9.299999999999999,1.4666666666666668,1.3,11.799999999999999,15.299999999999999,0.7000000000000001,1.0666666666666667,1.8,0.058666666666666666,-2.1,-0.5,-2.566666666666667,-0.19999999999999998
394,394,Max Strus,50.0,37.0,25.5,9.4,3.2,4.3,1.1,3.3,0.5,0.2,1.1,2.1,7.5,3.3,5.9,2.3,0.7,0.6,0.442,0.386,0.824,0.594,217.0,28.0,12.6,0.607,0.786,0.091,4.6,13.6,9.2,15.6,1.0,0.9,12.2,14.7,2.2,1.3,3.4,0.13,1.1,0.2,1.3,1.1
395,395,Maxi Kleber,34.0,4.0,18.7,3.0,1.3,2.8,0.7,2.1,0.3,0.5,0.7,1.9,2.8,1.1,1.4,0.4,0.6,0.5,0.385,0.265,0.762,0.453,339.0,33.0,5.6,0.489,0.51,0.219,4.4,11.7,8.1,8.3,0.7,2.3,17.9,8.7,0.0,0.4,0.3,0.023,-4.2,0.4,-3.8,-0.3
396,396,Maxwell Lewis,28.0,1.0,18.299999999999997,5.8999999999999995,1.1,2.8,1.1,1.8,0.5,0.3,0.8999999999999999,1.4000000000000001,5.800000000000001,2.3,2.4,0.9,0.5,0.3,0.3775,0.38,0.7,0.42400000000000004,422.0,22.0,7.566666666666666,0.4583333333333333,0.3176666666666667,0.06366666666666666,6.6000000000000005,9.433333333333334,7.833333333333333,8.933333333333334,1.4666666666666668,1.4666666666666668,15.4,15.466666666666667,-0.06666666666666667,0.16666666666666666,0.16666666666666666,-0.0036666666666666675,-4.233333333333333,-1.6666666666666667,-5.8999999999999995,-0.13333333333333333
397,397,Micah Potter,38.0,10.0,18.6,4.3,0.8,4.3,1.1,3.2,0.4,0.4,0.8,1.3,3.6,1.5,2.6,0.8,0.5,0.4,0.422,0.316,0.85,0.537,325.0,26.0,8.5,0.563,0.726,0.148,6.6,18.4,12.5,5.8,1.0,1.9,17.7,10.3,0.2,0.3,0.4,0.03,-2.9,-0.6,-3.5,-0.3
398,398,Michael Porter Jr.,77.0,77.0,33.7,18.2,2.1,7.0,1.8,5.2,0.6,0.5,1.4,2.0,13.6,6.9,6.4,2.5,2.5,1.9,0.504,0.395,0.768,0.596,19.0,26.0,16.2,0.617,0.467,0.185,6.1,16.2,11.4,8.7,0.9,1.3,8.4,20.2,4.6,1.8,6.4,0.118,1.6,-1.7,-0.1,1.2
399,399,Mikal Bridges,82.0,82.0,37.0,17.6,3.7,3.2,0.9,2.3,0.9,0.5,1.6,1.5,14.4,7.2,5.6,2.0,1.4,1.2,0.5,0.354,0.814,0.57,1.0,28.0,14.0,0.585,0.391,0.1,2.7,7.0,4.9,14.4,1.2,1.3,9.7,19.6,3.7,2.0,5.7,0.09,0.4,-0.9,-0.5,1.2
400,400,Mike Conley,71.0,64.0,24.7,8.2,4.5,2.6,0.5,2.1,1.1,0.2,1.1,1.6,6.6,2.6,4.4,1.8,1.3,1.1,0.4,0.41,0.9,0.535,136.0,37.0,13.3,0.573,0.662,0.192,2.1,9.3,5.7,24.5,2.2,0.7,12.9,14.4,3.0,2.2,5.2,0.142,-0.1,1.3,1.2,1.4
